cve_item,Concepto,publicacion,cve_periodo,Textbox3,Monto,Flujo_Mes
,        Intereses de disponibilidades,Pagatodo,201804,Año en Curso,1.59,0.51
,        Intereses de disponibilidades,Sabadell,201806,Año en Curso,158.47,36.93
,        Intereses de disponibilidades,Sabadell,201805,Año en Curso,121.54,28.02
,        Intereses de disponibilidades,Sabadell,201804,Año en Curso,93.52,40.18
,        Intereses de disponibilidades,Santander,201806,Año en Curso,"1,523.61",285.96
,        Intereses de disponibilidades,Santander,201805,Año en Curso,"1,237.65",299.29
,        Intereses de disponibilidades,Santander,201804,Año en Curso,938.36,236.55
,        Intereses de disponibilidades,Scotiabank,201806,Año en Curso,933.32,154.59
,        Intereses de disponibilidades,Scotiabank,201805,Año en Curso,778.73,140.69
,        Intereses de disponibilidades,Scotiabank,201804,Año en Curso,638.04,168.01
,        Intereses de disponibilidades,Sistema  Consolidado,201806,Año en Curso,"12,113.34","2,242.69"
,        Intereses de disponibilidades,Sistema  Consolidado,201805,Año en Curso,"9,870.65","2,177.96"
,        Intereses de disponibilidades,Sistema  Consolidado,201804,Año en Curso,"7,692.69","1,997.92"
,        Intereses de disponibilidades,The Bank of New York Mellon,201806,Año en Curso,,
,        Intereses de disponibilidades,The Bank of New York Mellon,201805,Año en Curso,,
,        Intereses de disponibilidades,The Bank of New York Mellon,201804,Año en Curso,,
,        Intereses de disponibilidades,UBS,201806,Año en Curso,0.04,0.00
,        Intereses de disponibilidades,UBS,201805,Año en Curso,0.04,0.01
,        Intereses de disponibilidades,UBS,201804,Año en Curso,0.03,0.01
,        Intereses de disponibilidades,Ve por Más,201806,Año en Curso,47.13,12.68
,        Intereses de disponibilidades,Ve por Más,201805,Año en Curso,34.44,7.41
,        Intereses de disponibilidades,Ve por Más,201804,Año en Curso,27.03,7.56
,        Intereses de disponibilidades,Volkswagen Bank,201806,Año en Curso,23.21,2.90
,        Intereses de disponibilidades,Volkswagen Bank,201805,Año en Curso,20.31,4.05
,        Intereses de disponibilidades,Volkswagen Bank,201804,Año en Curso,16.26,3.56
,        Intereses y rendimientos a favor provenientes de cuentas de margen,ABC Capital,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,ABC Capital,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,ABC Capital,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Accendo Banco,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Accendo Banco,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Accendo Banco,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Actinver,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Actinver,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Actinver,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Afirme,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Afirme,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Afirme,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,American Express,201806,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,American Express,201805,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,American Express,201804,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Autofin,201806,Año en Curso,0.55,0.21
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Autofin,201805,Año en Curso,0.34,0.11
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Autofin,201804,Año en Curso,0.23,0.07
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banamex,201806,Año en Curso,35.09,5.98
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banamex,201805,Año en Curso,29.11,4.84
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banamex,201804,Año en Curso,24.26,6.17
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banamex Consolidado,201806,Año en Curso,35.09,5.98
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banamex Consolidado,201805,Año en Curso,29.11,4.84
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banamex Consolidado,201804,Año en Curso,24.26,6.17
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca de Inversión y Otros Servicios,201806,Año en Curso,38.84,12.25
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca de Inversión y Otros Servicios,201805,Año en Curso,26.59,6.84
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca de Inversión y Otros Servicios,201804,Año en Curso,19.75,6.56
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca de Inversión y Otros Servicios Consolidado,201806,Año en Curso,38.84,12.25
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca de Inversión y Otros Servicios Consolidado,201805,Año en Curso,26.59,6.84
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca de Inversión y Otros Servicios Consolidado,201804,Año en Curso,19.75,6.56
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca Mifel,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca Mifel,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banca Mifel,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Ahorro Famsa,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Ahorro Famsa,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Ahorro Famsa,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Azteca,201806,Año en Curso,23.24,5.41
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Azteca,201805,Año en Curso,17.83,4.88
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Azteca,201804,Año en Curso,12.95,3.22
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Base,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Base,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Base,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Bicentenario,201806,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Bicentenario,201805,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Bicentenario,201804,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco del Bajío,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco del Bajío,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco del Bajío,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Deuno,201806,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Deuno,201805,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Deuno,201804,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Wal-Mart,201806,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Wal-Mart,201805,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banco Wal-Mart,201804,Año en Curso,,
,        Intereses y rendimientos a favor provenientes de cuentas de margen,BanCoppel,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,BanCoppel,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,BanCoppel,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancos Cambiarios,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancos Cambiarios,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancos Cambiarios,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancos Cambiarios Consolidado,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancos Cambiarios Consolidado,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancos Cambiarios Consolidado,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancrea,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancrea,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bancrea,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bank of America,201806,Año en Curso,7.88,1.77
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bank of America,201805,Año en Curso,6.11,1.71
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bank of America,201804,Año en Curso,4.40,1.61
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bankaool,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bankaool,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Bankaool,201804,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banorte,201806,Año en Curso,105.49,21.43
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banorte,201805,Año en Curso,84.06,17.10
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banorte,201804,Año en Curso,66.96,16.31
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banregio,201806,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banregio,201805,Año en Curso,0.00,0.00
,        Intereses y rendimientos a favor provenientes de cuentas de margen,Banregio,201804,Año en Curso,0.00,0.00
